sentences,words,OOV,logprob,ppl,ppl1
100,494,0,-1347.87,185.841,535.156
92,413,14,-1138.25,208.077,712.448
69,424,0,-1042.4,130.138,287.403
26,197,0,-527.009,230.817,473.338
99,513,5,-1447.32,242.314,706.399
62,437,0,-1093.91,155.673,318.593
31,403,6,-1021.07,243.04,373.22
44,388,1,-906.439,126.796,219.897
85,569,17,-1714.82,492.065,1278.07
95,549,20,-1581.15,341.898,974.864
83,577,0,-1353.64,112.451,221.815
53,292,1,-842.38,281.048,784.835
74,383,13,-1095.97,294.039,916.404
36,301,7,-910.761,575.285,1252.65
129,442,12,-1329.78,239.255,1237.43
45,279,0,-702.586,147.393,329.784
58,503,0,-1159.46,116.621,201.88
75,531,5,-1281.94,135.834,273.619
93,446,0,-1627.73,1046.9,4462.9
62,437,0,-1093.91,155.673,318.593
156,759,14,-2169.79,255.976,817.46
101,617,10,-1733.11,280.472,716.471
24,169,17,-364.363,117.556,249.531
79,518,0,-1212.06,107.215,218.72
29,197,1,-531.206,229.571,513.14
122,483,23,-1541.32,444.948,2242.26
36,296,0,-773.314,213.432,409.777
70,442,40,-1247.05,438.584,1265.06
83,577,0,-1353.64,112.451,221.815
36,343,0,-986.749,401.383,753.042
43,327,0,-1110.94,1005.88,2496.77
48,307,1,-820.106,207.341,478.725
83,577,0,-1353.64,112.451,221.815
53,470,6,-1236.91,246.871,463.177
37,227,38,-812.851,3950.8,19989.3
60,338,9,-971.471,314.307,897.011
54,546,0,-1219.19,107.644,170.983
68,478,61,-1682.07,2938.96,10808.1
43,327,0,-1110.94,1005.88,2496.77
49,276,56,-960.062,3706.83,23116.2
58,396,0,-989.971,151.549,316.175
35,205,40,-714.173,3722.78,21297.3
117,658,14,-1688.22,165.357,418.272
47,375,0,-919.985,151.377,283.983
86,586,0,-1261.03,75.2558,141.885
95,455,8,-1340.36,297.16,996.712
63,519,76,-1320.32,406.749,955.881
41,310,34,-897.424,677.626,1784.58
34,352,32,-930.722,425.755,810.042
64,480,15,-1326.54,321.837,712.48
7,69,7,-169.805,289.029,548.011
107,424,14,-1284.07,304.572,1354.79
45,385,34,-1077.27,525.269,1172.6
86,552,13,-1691.53,508.687,1374.92
60,653,29,-1787.58,410.601,732.336
42,527,76,-1345.05,534.937,960.24
63,370,1,-970.895,176.783,427.711
51,410,10,-1215.82,496.387,1095.31
98,368,20,-1033.63,207.755,933.676
67,387,14,-1117.91,347.303,993.306
39,198,9,-546.029,248.235,774.536
26,443,22,-1140.71,356.392,512.306
57,514,6,-1510.68,471.815,941.416
58,377,14,-1091.1,390.565,1013.43
77,484,13,-1330.62,268.007,668.503
67,510,0,-1456.29,334.122,716.931
37,357,9,-1023.79,456.229,874.807
48,453,3,-1210.67,269.811,490.199
45,239,9,-710.18,382.36,1223.88
31,317,2,-895.438,387.232,696.083
54,586,65,-1399.98,272.114,486.525
67,510,0,-1456.29,334.122,716.931
58,464,10,-1325.87,388.674,832.557
31,269,0,-709.15,231.117,432.758
19,184,1,-450.278,169.472,288.759
49,368,0,-934.634,174.313,346.551
73,401,1,-1214,368.642,1083.95
54,345,0,-995.731,313.016,769.443
26,286,3,-751.417,270.254,452.049
52,178,8,-534.284,255.085,1389.47
52,332,7,-925.631,285.27,704.85
27,174,0,-469.118,215.734,496.682
17,83,0,-215.094,141.56,390.385
59,354,0,-892.85,145.166,332.794
46,304,3,-841.453,266.033,624.488
53,339,6,-927.759,253.233,611.029
45,335,11,-891.125,260,562.842
49,423,2,-1025.18,151.783,272.33
64,473,1,-1334.01,308.188,670.32
37,207,7,-571.072,256.795,716.737
36,244,1,-730.835,416.371,1017.54
116,733,0,-1941.64,193.629,445.545
17,70,0,-213.872,287.277,1135.84
55,314,4,-858.435,224.842,587.687
58,283,11,-857.003,395.347,1414.96
31,295,0,-816.415,319.403,585.474
6,30,0,-73.8539,112.589,289.598
95,621,11,-1561.53,164.033,362.977
48,234,1,-653.814,212.197,639.834
17,70,0,-213.872,287.277,1135.84
46,272,4,-705.089,175.997,427.493
77,497,9,-1312.3,210.213,488.815
59,356,1,-1020.08,291.049,747.258
29,214,4,-624.481,410.103,941.284
10,188,12,-497.469,472.679,670.703
44,371,0,-1093.77,432.097,887.476
51,379,2,-1066.47,310.281,674.272
28,212,4,-587.02,307.167,664.068
61,297,9,-784.413,176.849,529.246
67,456,2,-1231.75,231.315,516.542
89,444,12,-1259.13,261.073,821.597
93,550,21,-1590.74,360.96,1016.41
11,48,0,-127.173,143.048,446.115
30,248,2,-641.919,211.735,406.841
90,550,2,-1482.68,210.837,507.713
39,360,1,-954.463,250.12,455.693
26,185,6,-512.683,316.878,731.393
41,295,0,-832.507,300.4,663.831
1,18,0,-53.7792,676.834,972.145
49,397,12,-971.955,173.591,334.625
35,362,1,-889.459,176.242,290.989
28,198,8,-501.845,200.466,437.812
72,409,1,-1243.76,390.095,1117.98
26,202,4,-599.291,473.593,1063.46
50,303,3,-838.466,248.667,623.573
116,733,0,-1941.64,193.629,445.545
52,401,6,-1092.68,278.281,583.834
44,338,1,-961.571,334.048,713.39
37,196,2,-563.181,274.165,799.823
52,331,1,-934.63,279.689,679.535
39,309,1,-778.647,175.364,337.346
24,275,11,-627.062,150.417,237.265
33,244,3,-702.263,365.598,820.265
68,331,3,-1054.24,459.423,1637.33
53,315,0,-892.537,266.301,681.477
94,546,7,-1374.48,148.382,354.865
36,318,1,-792.022,175.262,315.131
25,175,3,-515.249,412.551,989.997
16,143,14,-381.906,430.363,913.088
48,417,2,-1035.82,172.663,313.3
40,319,2,-785.468,158.559,300.482
67,452,10,-1300.55,359.017,875.848
103,434,24,-1270.81,300.063,1257.58
35,339,17,-850.072,240.521,436.491
73,522,0,-1375.21,204.776,431.026
71,450,0,-1254.34,255.599,612.941
35,237,1,-707.055,406.497,990.818
39,293,35,-744.223,320.479,766.626
9,77,6,-210.985,433.817,936.727
62,405,6,-1042.98,182.992,411.139
8,97,12,-244.212,422.61,746.598
52,343,32,-1031.59,694.784,2074.98
81,562,9,-1466.94,205.961,449.463
27,212,12,-555.738,280.664,600.747
53,377,12,-1098.05,423.552,1019.41
42,267,0,-773.689,319.042,790.152
48,304,5,-894.004,377.033,977.189
75,545,5,-1481.38,256.297,553.721
77,549,10,-1492.38,264.663,587.21
55,395,4,-1080.83,265.079,581.111
53,240,0,-731.443,313.613,1116.04
82,434,9,-1198.33,230.978,660.085
44,422,2,-1043.29,177.204,304.808
43,284,5,-747.006,208.878,475.817
19,142,2,-383.253,257.275,546.415
76,411,0,-1092.49,175.112,455.132
88,510,5,-1466.99,297.749,803.41
49,213,3,-556.355,140.633,445.974
63,415,4,-1111.08,220.831,505.09
41,269,25,-761.739,470.725,1323.98
56,344,2,-922.205,207.538,497.171
38,313,11,-848.179,312.352,643.487
73,522,0,-1375.21,204.776,431.026
21,430,10,-1122.19,350.476,469.776
53,432,8,-1099.89,202.234,392.723
85,410,7,-1150.18,227.475,714.586
14,64,2,-201.575,449.065,1783.27
114,620,152,-1488.6,361.191,1516.27
134,559,13,-1759.9,387.334,1672.08
37,319,0,-834.362,220.655,412.625
96,568,6,-1536.3,216.172,541.534
46,323,22,-783.802,181.466,401.785
25,176,8,-554.554,747.025,1999.47
61,413,6,-1063.43,187.189,410.055
56,410,42,-1252.55,899.749,2533.15
28,268,19,-818.768,903.318,1941.89
57,267,17,-831.939,512.742,2126.94
16,140,2,-424.552,571.253,1192.51
79,535,26,-1591.84,509.577,1340.87
1,656,50,-1716.99,673.987,681.27
63,512,0,-1472.14,363.287,750.378
31,185,0,-513.935,239.513,599.83
79,548,11,-1486.79,259.191,587.079
115,1017,59,-2947.21,558.08,1192.38
64,430,1,-1169.5,235.624,532.253
112,880,0,-2987.99,1028.21,2485.64
55,425,19,-1206.73,414.605,938.081
168,1046,43,-3334.55,704.057,2111.42
59,346,0,-1026.94,343.286,929.046
45,312,29,-804.552,283.728,696.529
49,292,3,-833.644,292.685,766.619
66,591,13,-1704.13,442.764,887.831
62,490,40,-1487.06,802.446,2016.42
47,337,8,-997.029,448.407,1072.71
49,366,1,-988.108,243.632,509.502
80,552,0,-1557.65,291.494,663.471
121,698,27,-2170.93,550.901,1719.36
90,735,46,-2039.01,414.446,910.694
92,993,26,-2958.69,622.095,1147.26
80,641,0,-1937.61,486.854,1053.9
1,564,31,-1570.7,873.761,884.935
66,496,23,-1398.87,393.82,906.635
81,658,0,-1736.62,223.853,435.757
65,408,3,-1011.54,141.973,314.5
19,110,6,-301.538,282.83,793.231
70,556,62,-1558.53,579.886,1428.6
87,715,3,-2116.45,445.525,938.73
95,843,0,-2578.25,560.617,1143.99
100,800,13,-2201.74,303.548,627.524
118,993,61,-2867.36,538.049,1192.81
57,442,25,-1353.66,717.496,1762.72
80,641,0,-1937.61,486.854,1053.9
80,606,19,-1605.72,255.492,543.837
1,228,33,-610.048,1295.65,1344.15
126,1023,57,-3105.17,697.532,1638.57
50,406,21,-1147.29,433.968,954.959
59,502,2,-1644.43,874.449,1944.73
128,1058,22,-3010.79,385.998,805.681
67,533,51,-1487.11,511.399,1216.99
49,424,0,-1070.66,183.461,335.068
93,728,38,-2225.72,695.92,1681.46
66,522,12,-1450.41,329.67,698.15
57,372,7,-990.772,222.741,518.136
93,547,19,-1688.15,522.922,1574.9
81,658,0,-1736.62,223.853,435.757
102,816,27,-2336.78,419.416,915.574
49,277,13,-861.458,565.277,1832.73
69,537,0,-1495.37,293.497,609.074
55,409,32,-1129.3,411.259,989.659
117,767,51,-2441.03,851.929,2565.99
18,53,0,-160.566,182.595,1070.39
69,553,32,-1655.67,640.066,1506.17
75,594,22,-1697.81,420.857,929.411
74,503,13,-1542.01,542.084,1402.7
20,215,24,-636.193,1035.46,2142.17
85,802,18,-2270.28,409.75,786.618
86,682,0,-1981.1,379.804,803.231
48,184,6,-633.911,638.138,3641.64
80,552,0,-1557.65,291.494,663.471
57,540,15,-1487.09,359.031,680.059
18,153,0,-452.958,445.529,913.08
76,489,51,-1343.99,411.884,1170.79
109,800,26,-2399.49,521.716,1259.28
70,531,12,-1475.35,319.776,696.123
81,691,9,-1985.02,399.571,813.92
25,269,13,-761.886,514.446,946.496
21,184,0,-484.768,231.592,431.131
63,430,24,-1320.38,653.611,1787.22
147,901,0,-2577.32,287.92,725.283
125,990,49,-2922.09,551.032,1274.4
106,735,35,-2121.26,428.393,1072.45
58,574,23,-1592.41,411.902,776.311
61,503,1,-1655.05,870.363,1981.14
56,436,0,-1105.57,176.642,343.33
73,625,39,-1776.84,496.901,1076.84
25,166,5,-518.916,616.411,1671.4
65,484,16,-1473.27,580.912,1406.09
38,354,1,-1027.9,425.495,816.379
78,697,0,-2172.08,634.859,1307.13
19,142,5,-397.981,355.761,803.469
78,704,16,-2072.56,507.793,1029.05
9,77,5,-229.985,690.752,1564
69,537,0,-1495.37,293.497,609.074
56,436,0,-1105.57,176.642,343.33
61,528,14,-1411.67,285.15,557.743
76,538,30,-1643.81,652.74,1721.25
85,701,0,-1952.77,305.102,610.517
61,538,12,-1453.03,298.776,578.642
88,657,69,-1921.46,695.653,1852.61
45,368,8,-1057.94,409.44,868.389
87,663,25,-1820.77,324.648,714.295
42,412,29,-1262.86,936.347,1982.83
66,393,0,-1284.62,629.11,1856.7
75,492,20,-1511.09,578.766,1590.23
66,469,51,-1358.61,641.276,1779.36
63,661,38,-1958.03,714.942,1389.65
21,184,0,-484.768,231.592,431.131
48,435,0,-1354.8,638.23,1301.64
147,901,0,-2577.32,287.92,725.283
69,546,21,-1621.38,536.539,1225.6
95,843,0,-2578.25,560.617,1143.99
84,701,17,-1799.84,220.569,427.907
19,91,5,-278.86,452.703,1748.09
99,1052,51,-2868.44,405.201,733.79
90,797,53,-2214.8,452.52,948.167
41,402,18,-1247.48,861.479,1772.73
49,424,0,-1070.66,183.461,335.068
46,458,17,-1355.27,606.583,1183.5
31,238,8,-769.39,886.86,2213.98
47,433,0,-1345.19,634.583,1278.45
117,718,38,-2143.65,489.387,1420.47
15,486,28,-1357.6,741.632,920.853
69,474,15,-1406.67,461.477,1160.5
80,637,14,-1908.07,517.827,1155.36
66,644,6,-1941.64,572.809,1104.9
78,697,0,-2172.08,634.859,1307.13
69,560,33,-1586.51,459.115,1024.35
90,636,65,-1982.4,997.927,2963.54
85,611,9,-2074.16,1045.1,2789
83,642,12,-1847.86,390.543,857.256
77,580,16,-1595.98,308.903,675.686
64,496,19,-1438.64,456.266,1037.55
74,652,0,-1961.99,504.041,1021.38
81,658,0,-1736.62,223.853,435.757
8,41,0,-136.706,616.477,2159.19
109,1065,31,-3033.92,451.176,859.322
105,601,34,-1603.24,243.09,672.32
22,202,2,-555.711,318.568,600.557
121,780,27,-2330.36,463.778,1243.83
22,164,11,-474.886,517.169,1270.07
87,546,29,-1667.78,577.059,1682.19
74,607,4,-1688.15,311.589,630.367
58,410,1,-1084.92,210.461,449.385
60,476,28,-1365.91,488.427,1119.2
50,324,0,-941.704,329.552,806.293
87,701,36,-2231.75,928.451,2269.98
62,474,6,-1400.14,438.296,981.172
69,505,16,-1479.96,449.011,1062.92
112,610,0,-1798.83,310.064,888.994
77,700,12,-1962.51,367.6,712.015
91,673,25,-2012.66,529.046,1276.32
106,905,42,-2684.94,589.979,1291.73
73,500,44,-1425.49,495.096,1336.83
26,200,8,-636.195,828.562,2058.33
92,664,16,-2050.23,589.634,1458.6
56,499,17,-1316.35,279.741,538.302
46,379,1,-1101.6,396.39,820.912
74,652,0,-1961.99,504.041,1021.38
115,998,65,-3085.86,880.077,2029.82
128,977,64,-2744.44,432.867,1013.83
78,572,36,-1592.67,392.581,936.275
74,587,36,-1660.17,453.18,1030.41
63,451,17,-1317.84,448.315,1087.65
45,318,6,-852.571,244.43,540.256
30,247,16,-663.178,347.467,742.852
36,286,12,-860.297,595.868,1379.65
8,64,1,-189.654,469.016,1024.2
79,764,29,-2202.58,508.005,992.436
52,437,28,-1283.79,609.237,1376.71
40,301,0,-825.265,263.107,551.753
5,285,15,-874,1507.24,1725.99
59,346,0,-1026.94,343.286,929.046
23,222,18,-682.983,1020.32,2228.22
49,293,12,-917.825,604.35,1846.21
64,597,32,-1759.01,625.928,1298.07
87,546,5,-1620.15,380.071,987.964
82,601,59,-1701.53,533.108,1378.35
146,956,19,-2538.69,220.867,512.134
86,682,0,-1981.1,379.804,803.231
50,324,0,-941.704,329.552,806.293
111,846,54,-2564.3,691.45,1728.85
68,495,18,-1447.53,452.912,1083.05
60,510,4,-1656.29,843.933,1876.29
32,255,1,-726.393,346.606,724.128
85,539,8,-1822.33,908.506,2703.23
72,576,28,-1765.49,704,1666.12
15,101,8,-297.375,566.849,1576.07
112,610,0,-1798.83,310.064,888.994
81,658,0,-1736.62,223.853,435.757
59,414,2,-1123.51,242.872,533.3
3,154,30,-341.636,489.835,569.026
139,694,39,-1853.93,216.236,676.755
36,302,0,-1031.88,1129.5,2611
163,1180,83,-3563.24,672.923,1770.78
98,694,4,-2002.11,347.337,797.28
79,645,6,-2073.9,773.475,1760.14
121,917,52,-2683.79,527.1,1266.61
86,507,32,-1426.12,348.42,1005.44
68,395,0,-1297.96,635.868,1931.84
91,683,58,-1976.13,575.382,1451.46
18,153,0,-452.958,445.529,913.08
56,464,44,-1395.72,855.445,2104.51
4,205,14,-584.557,994.784,1149.5
63,471,11,-1417.78,513.879,1208.18
63,512,0,-1472.14,363.287,750.378
20,169,0,-487.366,379.014,765.283
109,876,29,-2479.71,392.496,846.515
75,529,24,-1621.77,625.407,1627.18
89,712,13,-2129.47,503.932,1112.89
85,701,0,-1952.77,305.102,610.517
51,417,14,-1154.33,348.797,731.706
80,665,33,-1998.19,640.398,1451.1
35,299,0,-1028.86,1203.46,2760.68
87,593,22,-1914.67,812.527,2255.24
86,568,23,-1736.1,564.083,1532.85
56,603,37,-1675.53,494.059,912.644
9,104,0,-269.589,243.079,391.026
83,596,5,-1862.26,579.424,1415.9
33,268,6,-842.52,717.796,1643.34
59,422,3,-1036.16,147.13,297.125
37,288,0,-715.936,159.544,306.118
34,329,4,-794.168,162.993,277.712
31,262,3,-708.214,276.769,542.521
34,285,1,-882.303,595.03,1278.5
33,248,1,-729.703,403.723,900.046
33,279,6,-761.039,306.942,613.324
43,315,2,-820.273,201.436,417.523
28,287,3,-720.365,203.639,343.951
20,192,9,-597.695,879.648,1845.4
26,181,2,-489.83,245.139,545.102
36,262,2,-762.637,377.116,857.468
69,347,1,-927.419,171.69,479.073
27,240,1,-675.041,344.944,667.483
27,228,5,-604.467,261.738,513.586
27,246,0,-633.5,209.176,376.012
33,231,4,-654.033,327.727,760.683
42,368,4,-960.27,231.845,434.616
29,180,2,-455.794,159.185,363.613
34,256,0,-726.742,320.632,689.98
43,318,6,-928.642,412.946,947.146
40,176,1,-490.024,190.188,631.16
26,148,9,-418.829,345.43,1030.77
23,203,0,-516.215,192.37,349.086
33,274,6,-700.998,213.254,412.728
42,323,0,-927.578,347.785,744.321
27,227,1,-613.273,265.464,517.129
35,213,4,-701.465,749.647,2271.39
45,295,0,-803.154,230.26,527.906
27,227,3,-642.315,362.263,737.017
36,336,3,-824.024,171.052,298.227
43,360,2,-932.568,211.645,402.661
28,254,1,-644.652,196.851,353.21
34,276,6,-885.506,818.181,1903.94
44,230,1,-641.017,222.867,629.795
16,175,3,-474.219,332.999,571.596
43,368,0,-924.192,177.273,324.632
27,194,0,-527.279,243.153,522.319
35,275,3,-694.206,182.498,356.639
35,236,5,-667.067,321.936,772.207
58,402,1,-1146.16,314.102,721.51
4,122,8,-328.874,612.441,767.107
28,287,0,-698.053,164.453,270.545
44,319,3,-889.521,295.728,653.041
53,391,0,-931.753,125.471,241.547
23,193,1,-577.228,483.927,1014.83
24,184,0,-575.712,585.93,1345.46
39,284,1,-801.082,307.492,677.142
36,351,3,-937.357,276.079,493.804
25,250,0,-660.206,251.622,437.345
18,209,0,-516.813,189.107,297.022
59,314,5,-836.698,187.775,510.225
29,217,13,-515.279,162.742,335.644
39,294,5,-835.918,353.614,780.637
46,500,0,-1252.08,196.423,319.275
44,287,1,-725.528,157.968,344.2
27,249,2,-625.019,191.025,339.188
29,210,6,-534.648,197.072,417.66
32,276,1,-720.914,222.974,418.317
55,291,6,-892.282,421.074,1351.49
31,402,0,-961.395,166.078,246.337
27,237,5,-661.069,356.771,707.026
44,316,27,-958.447,755.475,2072.18
36,250,1,-726.243,353.362,825.349
35,233,10,-642.119,308.201,757.631
30,241,0,-584.52,143.515,266.313
21,167,1,-452.478,262.827,531.831
24,242,0,-629.762,233.091,400.241
1,1,0,-7.54745,5939.15,3.52735e+07
30,227,2,-586.971,200.377,406.22
34,307,0,-857.919,328.013,623.05
35,218,2,-712.54,689.927,1989.73
24,260,3,-722.861,373.646,649.666
30,230,1,-631.254,273.699,570.908
36,349,1,-895.65,214.992,374.72
40,225,5,-682.058,420.049,1259.69
36,276,0,-765.581,284.306,594.081
38,256,0,-687.121,217.343,483.133
32,273,3,-787.293,404.511,823.949
47,304,0,-793.877,182.709,408.732
26,234,0,-679.858,411.944,804.221
30,247,0,-596.354,142.201,259.649
33,261,2,-669.882,196.842,385.85
24,177,1,-445.16,168.19,338.312
22,231,1,-716.813,699.032,1307.92
43,363,7,-1033.86,390.049,801.848
30,279,1,-699.988,187.365,329.567
49,369,6,-1006.61,277.484,592.983
28,287,0,-698.053,164.453,270.545
38,365,0,-943.157,218.947,383.7
32,305,0,-784.354,212.549,372.95
40,262,0,-758.142,323.896,782.84
37,272,0,-710.742,199.589,410.226
56,362,4,-881.113,134.367,289.207
30,198,1,-567.418,315.966,759.095
40,302,0,-749.617,155.547,303.511
41,263,0,-728.62,249.33,589.408
1,1,0,-7.54745,5939.15,3.52735e+07
28,226,2,-574.04,189.643,365.324
34,215,0,-663.045,460.078,1213.19
35,199,2,-654.903,665.054,2110.47
39,205,0,-521.701,137.442,350.657
49,296,2,-848.971,298.631,772.071
30,239,12,-635.693,297.517,631.55
27,199,4,-550.886,303.019,668.434
35,252,8,-651.696,216.684,468.688
17,131,1,-369.916,328.424,700.66
64,331,2,-874.365,167.822,454.617
40,302,0,-749.617,155.547,303.511
34,264,0,-711.568,244.238,495.832
44,235,4,-646.161,223.706,626.954
28,248,0,-659.812,245.823,457.648
48,260,5,-837.701,581.685,1927.97
41,315,0,-874.57,286.192,597.604
8,37,2,-106.463,299.149,1101.04
37,197,2,-542.356,217.641,604.384
28,234,0,-560.616,137.961,248.769
11,63,0,-168.909,191.669,479.837
53,294,0,-841.256,265.687,726.801
41,225,6,-685.538,433.196,1349.93
39,198,3,-558.214,242.958,728.85
55,246,0,-657.94,153.408,472.664
5,20,2,-67.2707,841.03,5460.84
33,209,4,-509.558,138.357,305.95
3,276,3,-725.319,424.588,453.781
48,314,16,-812.387,222.813,532.27
51,281,0,-722.579,150.121,372.782
32,260,0,-624.973,138.139,253.362
33,201,4,-565.8,288.404,744.874
61,299,3,-833.863,216.646,656.303
34,208,1,-590.595,282.229,713.043
43,216,4,-593.997,213.501,633.682
29,236,0,-592.885,172.704,325.257
35,192,3,-543.406,266.637,750.179
37,185,1,-524.688,236.677,710.506
65,469,46,-1342.57,563.862,1492.55
24,118,8,-357.216,463.225,1767.74
76,353,0,-958.451,171.455,518.989
1,5,0,-15.9297,451.804,1534.4
48,377,0,-860.74,105.991,191.924
42,292,0,-797.6,244.357,538.899
30,153,9,-442.417,348.841,1181.25
44,249,7,-692.259,263.32,725.392
25,151,0,-405.897,202.411,487.598
28,278,2,-765.478,329.625,593.569
46,286,0,-727.995,155.868,351.106
30,200,3,-568.432,319.23,768.139
48,377,0,-860.74,105.991,191.924
15,97,2,-269.598,282.417,688.452
58,368,4,-870.923,115.824,246.971
18,141,1,-351.746,168.36,325.439
31,286,1,-816.435,383.402,732.292
32,172,1,-499.314,288.187,831.697
39,333,3,-951.263,378.397,763.157
26,268,5,-738.991,360.631,645.435
63,283,5,-861.432,335.887,1255.09
31,264,0,-682.01,205.067,383.151
45,230,1,-670.307,279.495,845.48
40,344,1,-858.548,174.438,318.461
38,159,1,-429.131,154.684,520.019
38,434,2,-1070.92,189.911,301.285
49,290,1,-769.016,188.449,458.093
36,303,2,-821.187,273.375,534.808
40,266,2,-698.251,198.097,441.458
26,189,2,-488.466,196.456,409.37
64,460,10,-1182.93,200.18,425.336
32,203,2,-567.764,273.374,667.88
39,324,0,-798.201,158.089,290.793
28,234,0,-560.616,137.961,248.769
48,252,1,-743.369,306.326,915.439
30,246,2,-615.032,175.647,331.606
49,252,0,-711.34,230.811,664.933
32,154,0,-543.407,834.726,3377.67
33,213,2,-505.093,117.504,247.632
25,200,20,-569.237,598.089,1453.54
35,193,3,-606.741,497.309,1560.89
32,332,2,-916.695,340.648,599.602
32,260,0,-624.973,138.139,253.362
48,316,0,-885.516,270.854,634.257
18,103,0,-301.877,312.501,852.797
53,338,9,-952.935,312.316,787.879
49,269,2,-767.527,268.463,749.263
35,208,14,-602.201,426.282,1270.94
20,97,38,-252.037,1550.06,18699.1
61,376,10,-1023.95,250.038,627.587
53,279,0,-810.015,275.298,800.348
57,356,5,-1057.82,391.465,1032.12
1,18,0,-53.7792,676.834,972.145
36,315,4,-878.503,340.179,667.986
44,310,0,-848.365,249.178,545.331
77,444,2,-1164.87,175.569,431.964
43,337,2,-864.93,194.166,381.838
47,262,0,-725.559,222.889,587.909
56,304,16,-832.27,262.658,775.939
34,145,3,-452.592,372.859,1539.1
45,291,1,-804.39,251.863,593.964
31,165,0,-497.701,346.172,1038.41
14,57,1,-162.895,212.359,810.66
29,219,0,-653.534,431.735,964.213
35,297,0,-824.414,304.212,596.769
24,104,3,-306.095,281.035,1073.11
39,150,11,-472.044,448.678,2488.87
76,353,0,-958.451,171.455,518.989
38,226,8,-651.152,349.593,970.367
46,215,14,-565.115,194.05,647.912
36,183,5,-535.832,319.071,1023.98
33,134,8,-434.317,538.958,2798.74
40,323,0,-738.872,108.508,193.878
17,201,7,-575.806,535.721,929.122
26,165,3,-448.482,242.964,586.687
55,225,9,-750.264,586.814,2974.69
49,183,4,-553.09,266.583,1229.95
37,219,3,-596.796,228.496,579.355
29,193,5,-559.258,377.768,943.575
35,311,4,-845.723,297.08,568.588
44,220,1,-606.776,202.83,589.748
50,261,0,-838.68,497.416,1634.31
54,456,15,-1152.63,213.078,410.834
43,282,0,-816.158,324.529,783.747
51,281,0,-722.579,150.121,372.782
42,316,0,-845.34,229.766,473.29
27,174,1,-476.561,241.438,568.446
41,270,2,-656.275,133.005,281.052
59,330,0,-943.142,265.784,721.115
22,180,0,-435.229,142.758,261.783
38,212,4,-623.646,342.882,996.084
52,285,12,-798.07,285.496,838.174
47,169,6,-538.301,365.881,2006.61
56,284,11,-742.564,180.732,524.827
41,211,2,-628.824,327.564,1020.3
59,330,0,-943.142,265.784,721.115
13,122,1,-319.178,240.949,434.344
16,80,15,-225.895,614.927,2987.47
54,337,4,-974.011,328.718,841.313
40,243,31,-589.841,219.098,605.714
30,143,0,-432.154,314.777,1052.1
60,312,2,-994.176,486.365,1610.72
76,353,0,-958.451,171.455,518.989
11,63,0,-168.909,191.669,479.837
54,305,0,-776.09,145.148,350.395
69,334,3,-954.546,243.424,765.285
45,239,6,-728.006,415.649,1331.95
28,234,0,-560.616,137.961,248.769
28,182,0,-535.239,353.8,872.719
50,261,0,-838.68,497.416,1634.31
32,260,0,-624.973,138.139,253.362
40,275,6,-737.845,244.257,553.244
54,324,1,-828.62,157.736,367.61
32,260,0,-624.973,138.139,253.362
70,386,6,-1087.94,261.602,729.452
29,183,0,-534.841,333.299,836.812
43,253,3,-718.034,282.247,744.968
102,383,84,-1070.27,466.663,3797.52
26,182,11,-534.63,517.435,1338.1
40,340,3,-941.751,314.785,623.037
39,213,0,-578.606,197.723,520.55
29,192,10,-523.07,301.303,748.187
33,258,3,-713.186,299.46,626.334
28,211,1,-646.775,521.847,1201.94
41,290,0,-862.324,402.911,940.874
25,150,7,-410.355,277.07,740.656
33,261,12,-777.56,571.88,1326.57
25,225,4,-695.11,669.344,1397.31
23,161,2,-471.478,389.526,923.141
26,262,0,-718.858,313.353,554.284
31,195,0,-522.823,205.768,479.895
29,279,0,-836.61,520.315,996.786
51,350,4,-991.237,313.92,732.566
17,165,6,-503.207,722.989,1461.59
47,366,8,-1076.82,455.831,1018.27
39,213,0,-578.606,197.723,520.55
46,344,0,-956.765,283.951,604.357
29,232,1,-683.58,425.75,910.378
40,254,9,-788.237,583.102,1649.28
24,221,20,-583.637,392.594,801.067
28,232,1,-748.255,774.491,1734.6
25,215,0,-607.284,339.117,667.691
24,160,3,-492.536,526.252,1371.42
25,91,1,-368.496,1600.7,12427.9
28,230,1,-721.782,643.413,1418.69
42,244,0,-740.886,389.503,1087.47
33,243,5,-630.361,211.863,445.221
26,194,4,-594.426,564.899,1344.48
27,277,1,-734.618,265.755,458.838
46,280,18,-832.652,505.143,1506.81
30,173,10,-536.463,602.005,1955.16
40,355,4,-963.057,290.443,554.308
31,261,0,-730.265,316.889,627.986
38,294,7,-893.317,560.621,1296
22,179,2,-507.101,353.382,732.783
28,193,11,-608.664,791.41,2209.58
19,153,9,-474.922,819.656,1986.41
36,260,14,-761.665,502.271,1247.95
22,180,0,-493.251,276.589,549.896
31,285,9,-821.208,473.09,944.909
25,241,6,-735.821,676.21,1352.55
34,221,5,-639.882,362.685,917.104
41,360,0,-923.895,201.362,368.447
34,166,2,-476.924,256.274,809.227
29,248,6,-762.952,653.615,1421.33
21,175,0,-506.655,384.568,785.544
15,100,2,-322.485,714.253,1952.84
18,172,0,-455.377,249.3,444.162
34,270,7,-810.288,534.862,1204.88
18,190,1,-494.488,244.812,413.372
42,233,3,-655.926,257.925,710.973
28,241,3,-742.289,617.391,1314.8
31,244,6,-660.439,285.21,595.601
